client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
630,116,2,999,0,,0,1,2022-05-29
631,246,1,999,0,,0,1,2022-05-03
632,532,2,999,0,,0,1,2022-05-29
633,293,1,999,0,,0,1,2022-05-30
634,416,3,999,0,,0,1,2022-05-21
635,37,2,999,0,,0,1,2022-05-23
636,132,2,999,0,,0,1,2022-05-15
637,530,2,999,0,,0,1,2022-05-13
638,175,3,999,0,,0,1,2022-05-05
639,90,5,999,0,,0,1,2022-05-30
640,524,2,999,0,,0,1,2022-05-17
641,29,3,999,0,,0,1,2022-05-06
642,311,2,999,0,,0,1,2022-05-07
643,412,1,999,0,,0,1,2022-05-25
644,211,2,999,0,,0,1,2022-05-08
645,312,3,999,0,,0,1,2022-05-30
646,392,1,999,0,,0,1,2022-05-27
647,191,1,999,0,,0,1,2022-05-10
648,284,2,999,0,,0,1,2022-05-29
649,328,1,999,0,,0,1,2022-05-21
650,100,1,999,0,,0,1,2022-05-10
651,226,1,999,0,,0,1,2022-05-05
652,507,1,999,0,,0,1,2022-05-25
653,333,2,999,0,,0,1,2022-05-18
654,128,2,999,0,,0,1,2022-05-13
655,322,2,999,0,,0,1,2022-05-15
656,202,4,999,0,,0,1,2022-05-17
657,92,2,999,0,,0,1,2022-05-12
658,205,2,999,0,,0,1,2022-05-30
659,739,3,999,0,,0,1,2022-05-17
660,273,2,999,0,,0,1,2022-05-05
661,339,3,999,0,,0,1,2022-05-18
662,262,1,999,0,,0,1,2022-05-06
663,308,3,999,0,,0,1,2022-05-21
664,467,2,999,0,,0,1,2022-05-06
665,245,2,999,0,,0,1,2022-05-14
666,160,3,999,0,,0,1,2022-05-06
667,189,2,999,0,,0,1,2022-05-26
668,477,1,999,0,,0,1,2022-05-04
669,65,3,999,0,,0,1,2022-05-27
670,191,1,999,0,,0,1,2022-05-21
671,196,2,999,0,,0,1,2022-05-11
672,221,2,999,0,,0,1,2022-05-18
673,197,2,999,0,,0,1,2022-05-14
674,178,2,999,0,,0,1,2022-05-10
675,221,2,999,0,,0,1,2022-05-17
676,64,2,999,0,,0,1,2022-05-12
677,75,2,999,0,,0,1,2022-05-31
678,400,2,999,0,,0,1,2022-05-31
679,378,3,999,0,,0,1,2022-05-28
680,118,2,999,0,,0,1,2022-05-03
681,1597,2,999,0,,1,1,2022-05-24
682,346,2,999,0,,0,1,2022-05-13
683,107,2,999,0,,0,1,2022-05-17
684,60,3,999,0,,0,1,2022-05-15
685,276,2,999,0,,0,1,2022-05-19
686,176,2,999,0,,0,1,2022-05-19
687,390,2,999,0,,0,1,2022-05-21
688,251,3,999,0,,0,1,2022-05-27
689,716,2,999,0,,0,1,2022-05-25
690,189,3,999,0,,0,1,2022-05-30
691,125,2,999,0,,0,1,2022-05-30
692,234,2,999,0,,0,1,2022-05-09
693,79,2,999,0,,0,1,2022-05-05
694,13,6,999,0,,0,1,2022-05-19
695,296,3,999,0,,0,1,2022-05-06
696,114,2,999,0,,0,1,2022-05-04
697,283,3,999,0,,0,1,2022-05-09
698,109,2,999,0,,0,1,2022-05-31
699,132,2,999,0,,0,1,2022-05-15
700,144,2,999,0,,0,1,2022-05-26
701,121,2,999,0,,0,1,2022-05-03
702,95,3,999,0,,0,1,2022-05-15
703,31,3,999,0,,0,1,2022-05-23
704,112,3,999,0,,0,1,2022-05-20
705,161,2,999,0,,0,1,2022-05-12
706,87,4,999,0,,0,1,2022-05-12
707,593,2,999,0,,0,1,2022-05-29
708,99,2,999,0,,0,1,2022-05-23
709,198,2,999,0,,0,1,2022-05-31
710,285,2,999,0,,0,1,2022-05-22
711,190,3,999,0,,0,1,2022-05-16
712,172,5,999,0,,0,1,2022-05-29
713,178,2,999,0,,0,1,2022-05-03
714,174,2,999,0,,0,1,2022-05-22
715,631,2,999,0,,0,1,2022-05-21
716,152,3,999,0,,0,1,2022-05-06
717,176,5,999,0,,0,1,2022-05-06
718,32,3,999,0,,0,1,2022-05-02
719,1529,2,999,0,,0,1,2022-05-08
720,254,2,999,0,,0,1,2022-05-27
721,214,2,999,0,,0,1,2022-05-11
722,147,3,999,0,,0,1,2022-05-14
723,800,4,999,0,,0,1,2022-05-19
724,106,2,999,0,,0,1,2022-05-22
725,135,2,999,0,,0,1,2022-05-21
726,112,4,999,0,,0,1,2022-05-19
727,222,2,999,0,,0,1,2022-05-03
728,314,3,999,0,,0,1,2022-05-12
729,421,2,999,0,,0,1,2022-05-20
730,410,2,999,0,,0,1,2022-05-26
731,207,3,999,0,,0,1,2022-05-27
732,239,2,999,0,,0,1,2022-05-07
733,83,4,999,0,,0,1,2022-05-17
734,160,3,999,0,,0,1,2022-05-01
735,42,3,999,0,,0,1,2022-05-07
736,55,2,999,0,,0,1,2022-05-29
737,157,2,999,0,,0,1,2022-05-24
738,303,3,999,0,,0,1,2022-05-16
739,336,3,999,0,,0,1,2022-05-29
740,233,2,999,0,,0,1,2022-05-22
741,211,2,999,0,,0,1,2022-05-07
742,88,5,999,0,,0,1,2022-05-06
743,139,2,999,0,,0,1,2022-05-29
744,329,3,999,0,,0,1,2022-05-22
745,305,2,999,0,,0,1,2022-05-28
746,206,2,999,0,,0,1,2022-05-24
747,128,2,999,0,,0,1,2022-05-20
748,122,3,999,0,,0,1,2022-05-08
749,343,3,999,0,,0,1,2022-05-04
750,126,2,999,0,,0,1,2022-05-22
751,249,3,999,0,,0,1,2022-05-10
752,59,3,999,0,,0,1,2022-05-22
753,166,3,999,0,,0,1,2022-05-21
754,190,3,999,0,,0,1,2022-05-11
755,216,2,999,0,,0,1,2022-05-27
756,51,3,999,0,,0,1,2022-05-06
757,169,3,999,0,,0,1,2022-05-15
758,148,3,999,0,,0,1,2022-05-13
759,132,3,999,0,,0,1,2022-05-30
760,117,3,999,0,,0,1,2022-05-16
761,275,4,999,0,,0,1,2022-05-27
762,124,2,999,0,,0,1,2022-05-17
763,118,3,999,0,,0,1,2022-05-07
764,479,2,999,0,,0,1,2022-05-17
765,285,3,999,0,,0,1,2022-05-21
766,322,2,999,0,,0,1,2022-05-30
767,202,2,999,0,,0,1,2022-05-02
768,162,2,999,0,,0,1,2022-05-19
769,216,3,999,0,,0,1,2022-05-29
770,195,2,999,0,,0,1,2022-05-30
771,96,2,999,0,,0,1,2022-05-27
772,149,2,999,0,,0,1,2022-05-16
773,720,2,999,0,,0,1,2022-05-19
774,92,2,999,0,,0,1,2022-05-26
775,188,2,999,0,,0,1,2022-05-21
776,70,2,999,0,,0,1,2022-05-17
777,141,3,999,0,,0,1,2022-05-07
778,395,2,999,0,,0,1,2022-05-14
779,629,2,999,0,,0,1,2022-05-14
780,261,3,999,0,,0,1,2022-05-21
781,502,1,999,0,,0,1,2022-05-23
782,446,1,999,0,,0,1,2022-05-23
783,131,3,999,0,,0,1,2022-05-17
784,198,3,999,0,,0,1,2022-05-13
785,312,1,999,0,,0,1,2022-05-28
786,275,6,999,0,,0,1,2022-05-19
787,120,2,999,0,,0,1,2022-05-10
788,333,4,999,0,,0,1,2022-05-09
789,113,1,999,0,,0,1,2022-05-25
790,150,1,999,0,,0,1,2022-05-17
791,91,1,999,0,,0,1,2022-05-21
792,296,1,999,0,,0,1,2022-05-24
793,128,3,999,0,,0,1,2022-05-02
794,298,1,999,0,,0,1,2022-05-13
795,326,1,999,0,,0,1,2022-05-19
796,292,1,999,0,,0,1,2022-05-12
797,215,1,999,0,,0,1,2022-05-09
798,97,1,999,0,,0,1,2022-05-20
799,32,1,999,0,,0,1,2022-05-14
800,162,1,999,0,,0,1,2022-05-18
801,421,1,999,0,,0,1,2022-05-07
802,268,1,999,0,,0,1,2022-05-04
803,232,1,999,0,,0,1,2022-05-26
804,152,3,999,0,,0,1,2022-05-06
805,104,2,999,0,,0,1,2022-05-22
806,852,1,999,0,,0,1,2022-05-29
807,159,2,999,0,,0,1,2022-05-25
808,416,2,999,0,,0,1,2022-05-28
809,174,1,999,0,,0,1,2022-05-31
810,139,1,999,0,,0,1,2022-05-03
811,193,1,999,0,,0,1,2022-05-22
812,294,1,999,0,,0,1,2022-05-30
813,102,1,999,0,,0,1,2022-05-17
814,124,1,999,0,,0,1,2022-05-25
815,143,1,999,0,,0,1,2022-05-13
816,231,1,999,0,,0,1,2022-05-18
817,128,1,999,0,,0,1,2022-05-03
818,74,1,999,0,,0,1,2022-05-21
819,105,2,999,0,,0,1,2022-05-21
820,992,1,999,0,,1,1,2022-05-06
821,168,1,999,0,,0,1,2022-05-19
822,250,1,999,0,,0,1,2022-05-07
823,254,1,999,0,,0,1,2022-05-21
824,149,1,999,0,,0,1,2022-05-08
825,133,2,999,0,,0,1,2022-05-30
826,374,1,999,0,,0,1,2022-05-31
827,425,6,999,0,,0,1,2022-05-28
828,207,1,999,0,,0,1,2022-05-08
829,464,1,999,0,,0,1,2022-05-31
830,439,1,999,0,,0,1,2022-05-21
831,83,3,999,0,,0,1,2022-05-17
832,732,2,999,0,,1,1,2022-05-09
833,149,1,999,0,,0,1,2022-05-14
834,142,1,999,0,,0,1,2022-05-21
835,121,1,999,0,,0,1,2022-05-16
836,359,1,999,0,,0,1,2022-05-28
837,112,1,999,0,,0,1,2022-05-31
838,274,4,999,0,,0,1,2022-05-24
839,325,2,999,0,,0,1,2022-05-21
840,1521,1,999,0,,0,1,2022-05-10
841,216,1,999,0,,0,1,2022-05-09
842,161,1,999,0,,0,1,2022-05-26
843,122,2,999,0,,0,1,2022-05-05
844,800,1,999,0,,0,1,2022-05-14
845,615,1,999,0,,0,1,2022-05-20
846,111,1,999,0,,0,1,2022-05-01
847,359,1,999,0,,0,1,2022-05-21
848,327,3,999,0,,0,1,2022-05-02
849,236,1,999,0,,0,1,2022-05-28
850,227,1,999,0,,0,1,2022-05-23
851,109,1,999,0,,0,1,2022-05-07
852,492,2,999,0,,0,1,2022-05-16
853,298,1,999,0,,0,1,2022-05-27
854,83,2,999,0,,0,1,2022-05-02
855,241,2,999,0,,0,1,2022-05-14
856,1138,1,999,0,,1,1,2022-05-19
857,131,1,999,0,,0,1,2022-05-14
858,123,1,999,0,,0,1,2022-05-09
859,125,1,999,0,,0,1,2022-05-03
860,295,2,999,0,,0,1,2022-05-08
861,287,1,999,0,,0,1,2022-05-31
862,109,1,999,0,,0,1,2022-05-05
863,140,2,999,0,,0,1,2022-05-10
864,52,1,999,0,,0,1,2022-05-07
865,233,1,999,0,,0,1,2022-05-17
866,254,1,999,0,,0,1,2022-05-26
867,255,1,999,0,,0,1,2022-05-11
868,126,1,999,0,,0,1,2022-05-21
869,184,2,999,0,,0,1,2022-05-09
870,591,1,999,0,,1,1,2022-05-18
871,294,1,999,0,,0,1,2022-05-07
872,285,1,999,0,,0,1,2022-05-19
873,173,1,999,0,,0,1,2022-05-28
874,336,1,999,0,,0,1,2022-05-15
875,344,1,999,0,,0,1,2022-05-02
876,786,1,999,0,,1,1,2022-05-11
877,153,1,999,0,,0,1,2022-05-07
878,99,2,999,0,,0,1,2022-05-16
879,243,1,999,0,,0,1,2022-05-17
880,260,1,999,0,,0,1,2022-05-25
881,164,2,999,0,,0,1,2022-05-19
882,255,2,999,0,,0,1,2022-05-29
883,47,1,999,0,,0,1,2022-05-07
884,110,2,999,0,,0,1,2022-05-31
885,463,1,999,0,,0,1,2022-05-27
886,192,1,999,0,,0,1,2022-05-07
887,388,7,999,0,,0,1,2022-05-15
888,221,1,999,0,,0,1,2022-05-02
889,25,1,999,0,,0,1,2022-05-08
890,256,6,999,0,,0,1,2022-05-02
891,104,1,999,0,,0,1,2022-05-05
892,283,2,999,0,,0,1,2022-05-25
893,448,1,999,0,,0,1,2022-05-10
894,127,1,999,0,,0,1,2022-05-29
895,378,1,999,0,,0,1,2022-05-04
896,67,1,999,0,,0,1,2022-05-23
897,221,2,999,0,,0,1,2022-05-23
898,150,1,999,0,,0,1,2022-05-05
899,144,2,999,0,,0,1,2022-05-23
900,296,2,999,0,,0,1,2022-05-11
901,161,1,999,0,,0,1,2022-05-25
902,401,2,999,0,,0,1,2022-05-24
903,435,2,999,0,,0,1,2022-05-16
904,388,1,999,0,,0,1,2022-05-07
905,245,1,999,0,,0,1,2022-05-08
906,143,1,999,0,,0,1,2022-05-04
907,423,1,999,0,,0,1,2022-05-16
908,231,1,999,0,,0,1,2022-05-25
909,181,1,999,0,,0,1,2022-05-21
910,107,1,999,0,,0,1,2022-05-03
911,227,1,999,0,,0,1,2022-05-14
912,69,1,999,0,,0,1,2022-05-23
913,799,1,999,0,,0,1,2022-05-28
914,109,1,999,0,,0,1,2022-05-26
915,127,1,999,0,,0,1,2022-05-29
916,45,1,999,0,,0,1,2022-05-19
917,120,1,999,0,,0,1,2022-05-22
918,68,3,999,0,,0,1,2022-05-21
919,180,2,999,0,,0,1,2022-05-06
920,112,3,999,0,,0,1,2022-05-20
921,444,1,999,0,,0,1,2022-05-07
922,246,2,999,0,,0,1,2022-05-13
923,148,4,999,0,,0,1,2022-05-16
924,223,3,999,0,,0,1,2022-05-08
925,566,2,999,0,,0,1,2022-05-23
926,274,2,999,0,,0,1,2022-05-09
927,49,3,999,0,,0,1,2022-05-20
928,97,2,999,0,,0,1,2022-05-24
929,376,2,999,0,,0,1,2022-05-29
930,421,2,999,0,,0,1,2022-05-21
931,511,2,999,0,,0,1,2022-05-08
932,121,2,999,0,,0,1,2022-05-17
933,157,2,999,0,,0,1,2022-05-10
934,101,1,999,0,,0,1,2022-05-10
935,328,2,999,0,,0,1,2022-05-11
936,19,1,999,0,,0,1,2022-05-27
937,866,2,999,0,,0,1,2022-05-03
938,229,3,999,0,,0,1,2022-05-31
939,154,2,999,0,,0,1,2022-05-02
940,56,1,999,0,,0,1,2022-05-18
941,199,1,999,0,,0,1,2022-05-16
942,117,1,999,0,,0,1,2022-05-24
943,1581,2,999,0,,0,1,2022-05-29
944,185,1,999,0,,0,1,2022-05-26
945,202,1,999,0,,0,1,2022-05-01
946,279,1,999,0,,0,1,2022-05-06
947,180,5,999,0,,0,1,2022-05-29
948,530,2,999,0,,0,1,2022-05-12
949,129,5,999,0,,0,1,2022-05-01
950,60,1,999,0,,0,1,2022-05-06
951,432,1,999,0,,0,1,2022-05-05
952,516,1,999,0,,0,1,2022-05-10
953,617,1,999,0,,0,1,2022-05-04
954,179,2,999,0,,0,1,2022-05-01
955,125,2,999,0,,0,1,2022-05-23
956,262,2,999,0,,0,1,2022-05-03
957,396,2,999,0,,0,1,2022-05-22
958,294,2,999,0,,0,1,2022-05-14
959,171,2,999,0,,0,1,2022-05-20
960,614,2,999,0,,0,1,2022-05-12
961,118,3,999,0,,0,1,2022-05-24
962,485,4,999,0,,0,1,2022-05-31
963,406,2,999,0,,0,1,2022-05-03
964,287,1,999,0,,0,1,2022-05-10
965,216,2,999,0,,0,1,2022-05-07
966,37,2,999,0,,0,1,2022-05-24
967,650,1,999,0,,0,1,2022-05-15
968,590,3,999,0,,0,1,2022-05-03
969,55,1,999,0,,0,1,2022-05-18
970,166,1,999,0,,0,1,2022-05-26
971,371,2,999,0,,0,1,2022-05-04
972,48,1,999,0,,0,1,2022-05-07
973,72,1,999,0,,0,1,2022-05-19
974,55,1,999,0,,0,1,2022-05-01
975,92,1,999,0,,0,1,2022-05-03
976,196,2,999,0,,0,1,2022-05-05
977,96,1,999,0,,0,1,2022-05-28
978,144,1,999,0,,0,1,2022-05-28
979,474,1,999,0,,0,1,2022-05-15
980,559,1,999,0,,0,1,2022-05-30
981,1101,1,999,0,,0,1,2022-05-01
982,229,3,999,0,,0,1,2022-05-29
983,236,2,999,0,,0,1,2022-05-31
984,164,1,999,0,,0,1,2022-05-13
985,93,1,999,0,,0,1,2022-05-07
986,123,1,999,0,,0,1,2022-05-06
987,912,2,999,0,,0,1,2022-05-12
988,209,2,999,0,,0,1,2022-05-19
989,485,1,999,0,,0,1,2022-05-14
990,206,2,999,0,,0,1,2022-05-09
991,239,2,999,0,,0,1,2022-05-23
992,311,1,999,0,,0,1,2022-05-06
993,362,1,999,0,,0,1,2022-05-05
994,274,1,999,0,,0,1,2022-05-18
995,163,1,999,0,,0,1,2022-05-12
996,345,1,999,0,,0,1,2022-05-26
997,329,1,999,0,,0,1,2022-05-02
998,68,1,999,0,,0,1,2022-05-23
999,143,3,999,0,,0,1,2022-05-18
1000,214,2,999,0,,0,1,2022-05-24
1001,1062,1,999,0,,0,1,2022-05-26
1002,258,3,999,0,,0,1,2022-05-17
1003,253,2,999,0,,0,1,2022-05-24
1004,106,1,999,0,,0,1,2022-05-18
1005,688,2,999,0,,0,1,2022-05-25
1006,103,3,999,0,,0,1,2022-05-27
1007,349,2,999,0,,0,1,2022-05-13
1008,170,1,999,0,,0,1,2022-05-17
1009,78,5,999,0,,0,1,2022-05-14
1010,194,1,999,0,,0,1,2022-05-28
1011,126,1,999,0,,0,1,2022-05-01
1012,224,5,999,0,,0,1,2022-05-20
1013,98,1,999,0,,0,1,2022-05-07
1014,252,5,999,0,,0,1,2022-05-27
1015,607,1,999,0,,0,1,2022-05-21
1016,331,1,999,0,,0,1,2022-05-07
1017,398,1,999,0,,0,1,2022-05-11
1018,103,2,999,0,,0,1,2022-05-05
1019,241,2,999,0,,0,1,2022-05-04
1020,803,1,999,0,,0,1,2022-05-18
1021,203,1,999,0,,0,1,2022-05-02
1022,96,3,999,0,,0,1,2022-05-22
1023,238,3,999,0,,0,1,2022-05-29
1024,153,3,999,0,,0,1,2022-05-21
1025,481,1,999,0,,0,1,2022-05-04
1026,119,3,999,0,,0,1,2022-05-20
1027,245,2,999,0,,0,1,2022-05-06
1028,152,2,999,0,,0,1,2022-05-15
1029,418,2,999,0,,0,1,2022-05-16
1030,421,2,999,0,,0,1,2022-05-03
1031,198,2,999,0,,0,1,2022-05-29
1032,175,1,999,0,,0,1,2022-05-12
1033,374,1,999,0,,0,1,2022-05-19
1034,51,1,999,0,,0,1,2022-05-06
1035,263,1,999,0,,0,1,2022-05-01
1036,257,1,999,0,,0,1,2022-05-22
1037,229,2,999,0,,0,1,2022-05-28
1038,154,2,999,0,,0,1,2022-05-21
1039,278,6,999,0,,0,1,2022-05-24
1040,306,5,999,0,,0,1,2022-05-24
1041,114,2,999,0,,0,1,2022-05-18
1042,24,2,999,0,,0,1,2022-05-04
1043,79,8,999,0,,0,1,2022-05-29
1044,169,2,999,0,,0,1,2022-05-14
1045,332,2,999,0,,0,1,2022-05-07
1046,263,6,999,0,,0,1,2022-05-10
1047,353,3,999,0,,0,1,2022-05-28
1048,108,6,999,0,,0,1,2022-05-12
1049,441,2,999,0,,0,1,2022-05-01
1050,46,3,999,0,,0,1,2022-05-03
1051,266,2,999,0,,0,1,2022-05-02
1052,222,4,999,0,,0,1,2022-05-22
1053,1009,3,999,0,,0,1,2022-05-22
1054,105,2,999,0,,0,1,2022-05-16
1055,381,2,999,0,,0,1,2022-05-25
1056,228,3,999,0,,0,1,2022-05-01
1057,128,2,999,0,,0,1,2022-05-20
1058,550,3,999,0,,0,1,2022-05-13
1059,764,3,999,0,,0,1,2022-05-31
1060,113,3,999,0,,0,1,2022-05-05
1061,396,4,999,0,,0,1,2022-05-09
1062,42,2,999,0,,0,1,2022-05-03
1063,234,4,999,0,,0,1,2022-05-15
1064,50,2,999,0,,0,1,2022-05-18
1065,110,2,999,0,,0,1,2022-05-09
1066,274,4,999,0,,0,1,2022-05-17
1067,191,4,999,0,,0,1,2022-05-16
1068,305,3,999,0,,0,1,2022-05-05
1069,134,2,999,0,,0,1,2022-05-08
1070,112,4,999,0,,0,1,2022-05-18
1071,217,2,999,0,,0,1,2022-05-17
1072,283,3,999,0,,0,1,2022-05-07
1073,353,4,999,0,,0,1,2022-05-24
1074,212,2,999,0,,0,1,2022-05-04
1075,225,2,999,0,,0,1,2022-05-15
1076,283,1,999,0,,0,1,2022-05-31
1077,1273,1,999,0,,0,1,2022-05-05
1078,1574,2,999,0,,1,1,2022-05-01
1079,139,3,999,0,,0,1,2022-05-30
1080,62,5,999,0,,0,1,2022-05-21
1081,256,3,999,0,,0,1,2022-05-08
1082,245,2,999,0,,0,1,2022-05-19
1083,161,2,999,0,,0,1,2022-05-14
1084,245,3,999,0,,0,1,2022-05-27
1085,89,3,999,0,,0,1,2022-05-17
1086,591,3,999,0,,0,1,2022-05-13
1087,113,2,999,0,,0,1,2022-05-17
1088,517,3,999,0,,0,1,2022-05-14
1089,193,3,999,0,,0,1,2022-05-26
1090,231,2,999,0,,0,1,2022-05-12
1091,348,3,999,0,,0,1,2022-05-22
1092,299,2,999,0,,0,1,2022-05-30
1093,103,4,999,0,,0,1,2022-05-08
1094,253,8,999,0,,0,1,2022-05-01
1095,73,2,999,0,,0,1,2022-05-24
1096,164,5,999,0,,0,1,2022-05-15
1097,244,7,999,0,,0,1,2022-05-02
1098,191,2,999,0,,0,1,2022-05-13
1099,157,6,999,0,,0,1,2022-05-28
1100,548,2,999,0,,0,1,2022-05-20
1101,114,3,999,0,,0,1,2022-05-05
1102,126,5,999,0,,0,1,2022-05-19
1103,161,3,999,0,,0,1,2022-05-05
1104,333,1,999,0,,0,1,2022-05-06
1105,155,1,999,0,,0,1,2022-05-10
1106,152,3,999,0,,0,1,2022-05-07
1107,145,1,999,0,,0,1,2022-05-20
1108,66,3,999,0,,0,1,2022-05-03
1109,123,2,999,0,,0,1,2022-05-15
1110,74,1,999,0,,0,1,2022-05-20
1111,248,3,999,0,,0,1,2022-05-31
1112,275,2,999,0,,0,1,2022-05-15
1113,984,1,999,0,,0,1,2022-05-12
1114,1689,4,999,0,,1,1,2022-05-10
1115,84,2,999,0,,0,1,2022-05-12
1116,27,3,999,0,,0,1,2022-05-02
1117,130,4,999,0,,0,1,2022-05-02
1118,489,2,999,0,,0,1,2022-05-08
1119,41,3,999,0,,0,1,2022-05-03
1120,159,3,999,0,,0,1,2022-05-19
1121,276,4,999,0,,0,1,2022-05-19
1122,196,2,999,0,,0,1,2022-05-21
1123,81,2,999,0,,0,1,2022-05-14
1124,865,2,999,0,,0,1,2022-05-16
1125,149,1,999,0,,0,1,2022-05-15
1126,281,2,999,0,,0,1,2022-05-09
1127,122,5,999,0,,0,1,2022-05-12
1128,361,2,999,0,,0,1,2022-05-01
1129,944,3,999,0,,0,1,2022-05-27
1130,319,3,999,0,,0,1,2022-05-27
1131,35,3,999,0,,0,1,2022-05-07
1132,143,2,999,0,,0,1,2022-05-20
1133,22,2,999,0,,0,1,2022-05-22
1134,90,2,999,0,,0,1,2022-05-23
1135,505,2,999,0,,0,1,2022-05-28
1136,17,2,999,0,,0,1,2022-05-05
1137,404,5,999,0,,0,1,2022-05-09
1138,238,2,999,0,,0,1,2022-05-15
1139,71,4,999,0,,0,1,2022-05-08
1140,309,2,999,0,,0,1,2022-05-13
1141,408,3,999,0,,0,1,2022-05-30
1142,157,3,999,0,,0,1,2022-05-17
1143,280,3,999,0,,0,1,2022-05-18
1144,374,2,999,0,,0,1,2022-05-01
1145,365,4,999,0,,0,1,2022-05-14
1146,177,3,999,0,,0,1,2022-05-26
1147,238,3,999,0,,0,1,2022-05-21
1148,31,2,999,0,,0,1,2022-05-04
1149,425,6,999,0,,0,1,2022-05-19
1150,77,2,999,0,,0,1,2022-05-28
1151,223,2,999,0,,0,1,2022-05-13
1152,239,2,999,0,,0,1,2022-05-03
1153,116,2,999,0,,0,1,2022-05-02
1154,308,3,999,0,,0,1,2022-05-29
1155,137,2,999,0,,0,1,2022-05-22
1156,162,2,999,0,,0,1,2022-05-02
1157,134,1,999,0,,0,1,2022-05-04
1158,175,5,999,0,,0,1,2022-05-03
1159,125,3,999,0,,0,1,2022-05-02
1160,211,3,999,0,,0,1,2022-05-03
1161,180,1,999,0,,0,1,2022-05-16
1162,67,1,999,0,,0,1,2022-05-08
1163,196,1,999,0,,0,1,2022-05-05
1164,342,1,999,0,,0,1,2022-05-30
1165,156,1,999,0,,0,1,2022-05-11
1166,813,1,999,0,,1,1,2022-05-13
1167,178,1,999,0,,0,1,2022-05-15
1168,142,1,999,0,,0,1,2022-05-14
1169,194,1,999,0,,0,1,2022-05-16
1170,132,1,999,0,,0,1,2022-05-17
1171,110,1,999,0,,0,1,2022-05-08
1172,109,1,999,0,,0,1,2022-05-11
1173,94,1,999,0,,0,1,2022-05-17
1174,31,1,999,0,,0,1,2022-05-30
1175,220,1,999,0,,0,1,2022-05-01
1176,489,1,999,0,,0,1,2022-05-23
1177,180,1,999,0,,0,1,2022-05-21
1178,314,1,999,0,,0,1,2022-05-08
1179,203,1,999,0,,0,1,2022-05-13
1180,328,2,999,0,,0,1,2022-05-18
1181,207,1,999,0,,0,1,2022-05-03
1182,193,1,999,0,,0,1,2022-05-04
1183,177,2,999,0,,0,1,2022-05-03
1184,528,1,999,0,,0,1,2022-05-01
1185,183,1,999,0,,0,1,2022-05-15
1186,238,1,999,0,,0,1,2022-05-29
1187,61,1,999,0,,0,1,2022-05-29
1188,70,1,999,0,,0,1,2022-05-02
1189,541,3,999,0,,1,1,2022-05-26
1190,41,1,999,0,,0,1,2022-05-04
1191,93,1,999,0,,0,1,2022-05-21
1192,149,1,999,0,,0,1,2022-05-13
1193,35,1,999,0,,0,1,2022-05-19
1194,262,1,999,0,,0,1,2022-05-18
1195,151,1,999,0,,0,1,2022-05-30
1196,135,2,999,0,,0,1,2022-05-15
1197,221,1,999,0,,0,1,2022-05-31
1198,604,1,999,0,,0,1,2022-05-08
1199,86,1,999,0,,0,1,2022-05-09
1200,65,1,999,0,,0,1,2022-05-15
1201,380,3,999,0,,0,1,2022-05-05
1202,11,1,999,0,,0,1,2022-05-06
1203,184,2,999,0,,0,1,2022-05-18
1204,405,1,999,0,,0,1,2022-05-02
1205,20,1,999,0,,0,1,2022-05-22
1206,202,1,999,0,,0,1,2022-05-23
1207,235,1,999,0,,0,1,2022-05-03
1208,75,1,999,0,,0,1,2022-05-09
1209,134,1,999,0,,0,1,2022-05-30
1210,255,1,999,0,,0,1,2022-05-19
1211,462,1,999,0,,0,1,2022-05-27
1212,80,1,999,0,,0,1,2022-05-29
1213,56,1,999,0,,0,1,2022-05-11
1214,418,1,999,0,,0,1,2022-05-11
1215,139,2,999,0,,0,1,2022-05-02
1216,96,2,999,0,,0,1,2022-05-31
1217,39,1,999,0,,0,1,2022-05-16
1218,231,2,999,0,,0,1,2022-05-20
1219,66,2,999,0,,0,1,2022-05-09
1220,204,1,999,0,,0,1,2022-05-10
1221,159,1,999,0,,0,1,2022-05-12
1222,129,2,999,0,,0,1,2022-05-07
1223,200,1,999,0,,0,1,2022-05-12
1224,187,3,999,0,,0,1,2022-05-05
1225,166,1,999,0,,0,1,2022-05-24
1226,144,1,999,0,,0,1,2022-05-27
1227,323,1,999,0,,0,1,2022-05-31
1228,194,1,999,0,,0,1,2022-05-20
1229,82,1,999,0,,0,1,2022-05-22
1230,521,7,999,0,,0,1,2022-05-31
1231,269,1,999,0,,0,1,2022-05-17
1232,285,1,999,0,,0,1,2022-05-23
1233,1119,1,999,0,,1,1,2022-05-01
1234,294,1,999,0,,0,1,2022-05-22
1235,106,1,999,0,,0,1,2022-05-07
1236,158,1,999,0,,0,1,2022-05-13
1237,152,1,999,0,,0,1,2022-05-10
1238,12,2,999,0,,0,1,2022-05-23
1239,187,1,999,0,,0,1,2022-05-04
1240,268,1,999,0,,0,1,2022-05-20
1241,193,1,999,0,,0,1,2022-05-24
1242,95,1,999,0,,0,1,2022-05-08
1243,60,1,999,0,,0,1,2022-05-14
1244,206,1,999,0,,0,1,2022-05-24
1245,155,1,999,0,,0,1,2022-05-16
1246,216,1,999,0,,0,1,2022-05-04
1247,103,3,999,0,,0,1,2022-05-28
1248,107,1,999,0,,0,1,2022-05-17
1249,219,1,999,0,,0,1,2022-05-27
1250,147,1,999,0,,0,1,2022-05-11
